test,instruction_type,instruction,name,ade1s,ade2s,ade3s,ade
67,d,"Stop right before the crosswalk to let the individual pass, then proceed as normal after.",67,2.764250711146918,4.135456467217955,5.877767740083209,4.25915830614936
67,sd,",merge onto the main road and stop at the cross walk and wait for pedestrian to cross",67,2.5917910627611542,3.8906287958220487,5.429995571666933,3.970805143416712
68,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
68,s,Keep going straight and then take a left.,68,2.5979279752220625,2.3389380565655125,3.641317357290811,2.859394463026129
68,d,Make a left turn once all cars from the left side have turned compeltely.,68,2.629562772118464,2.3582074601276006,3.7041007883489474,2.8972903401983374
68,d,"sow down to avoid hitting the truck, then turn left",68,2.504431030158988,2.387201100490872,3.5762932647101144,2.8226417984533243
68,,turn left at the intersection,2,1.7702882633229389,4.183188343848892,5.285939176893825,3.746471928021885
69,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
69,s,turn left at the intersection,2,1.7702882633229389,4.183188343848892,5.285939176893825,3.746471928021885
69,,turn left here continue straight ,69,1.5888053074522732,5.479308269810305,6.586696840218684,4.5516034724937535
70,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
70,,Make a left turn at the intersection,70,1.827678593905108,3.38010802855693,4.12085016913152,3.1095455971978527
70,s,Keep going straight and then take a left.,68,2.5979279752220625,2.3389380565655125,3.641317357290811,2.859394463026129
70,s,turn left at the intersection,2,1.7702882633229389,4.183188343848892,5.285939176893825,3.746471928021885
71,s,turn left at the intersection,2,1.7702882633229389,4.183188343848892,5.285939176893825,3.746471928021885
71,s,"When you see the construction in front of you, take the first left.",71,1.972298494351376,2.596758994695557,3.4739489984902767,2.6810021625124034
71,s,Follow the road and then take a left to avoid the construction vehicle ahead.,71,1.627953842841982,2.197515068814061,2.796421534006336,2.207296815220793
71,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
71,s,follow the road to the left and continue left at any obstructions,71,1.567938095214616,2.2312665651376227,2.8761536445381823,2.225119434963474
72,d,Make a right turn when the white vehicle passes you from the left.,72,0.379277656518704,0.41626452693374,0.7190011884533928,0.504847790635279
72,s,Take a right turn and then continue.,72,0.3461336820363272,0.3812735023697564,0.6621481087408725,0.463185097715652
72,s,stop at the intersection then turn right,72,0.3380097305724873,0.3799948278161472,0.6726902691821001,0.4635649425235781
72,d,turn right at the intersection when no vehicles are approaching ,72,0.3504224274881131,0.3876924817109381,0.6771182932043287,0.4717444008011267
72,d,wait for incoming traffic then turn right,72,0.2360859611151811,0.2813694539712117,0.5212537683738158,0.3462363944867362
73,s,stop at the stop sign  and turn right,73,3.411114085556565,3.073862576359558,4.9787006691322535,3.8212257770161258
73,,Turn right.,73,3.1833282310379234,2.8577994978343977,4.581275745430641,3.540801158100988
73,s,Go straight and then take a right turn.,73,3.543897184426638,3.27814513435464,5.224992871410975,4.01567839673075
73,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
73,s,stop at the intersection then turn right,72,0.3380097305724873,0.3799948278161472,0.6726902691821001,0.4635649425235781
74,d,let the car in the front pass then turn left,74,1.6323157853450017,3.511071885739301,4.97172627734658,3.3717046494769605
74,d,Make a left turn when all vehicles from the left side pass by.,74,1.5255182087328498,3.399322266222719,4.82486735355779,3.2499026095044528
74,s,Take a left turn and merge onto the road and then continue going straight.,74,1.655944429550726,3.5445352836385284,5.047187955761692,3.415889222983649
74,,turn left,2,1.8057551074283016,4.234020381573412,5.393727931801111,3.811167806934275
74,,turn left when no vehicle are approaching  from either side of the road,74,1.7369577940522287,3.6054982905352433,5.071953362217676,3.4714698156017163
76,,Make a right turn.,76,1.3316144266190886,2.650634251257325,3.164989305563418,2.3824126611466103
76,,take two immediate right turns,76,1.834004284060192,3.1860894646464173,4.042614568569606,3.020902772425405
76,s,Take a right and then take another right.,76,1.3329050468995167,2.31615974938353,2.74305154356854,2.1307054466171955
76,s,"turn right, then turn right at the next intersection",76,1.2026239289318128,2.4002922886534,2.778763519999343,2.127226579194852
76,,"turn right, turn right",76,1.237129910696525,2.3254252480689126,2.7084358089919247,2.090330322585788
76,,Make another right turn.,76,1.3531694243701486,2.4853910254797555,2.9587591897582564,2.26577321320272
92,sd,continue straight and move away from obstacles and pedestrians ,92,0.8782251652382858,3.4378982352860405,3.173572640394169,2.496565346972832
93,,turn right and continue straight ,93,1.2256627127061424,5.702828316617964,6.829926916622982,4.586139315315696
93,,Make a right turn into the middle lane and go straight,93,1.1391182425286996,5.461515615922448,6.4801965591497686,4.360276805866971
93,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
93,s,turn right at the intersection,50,2.261853483764825,4.128195163451462,5.3662636627521145,3.918770769989468
93,,Take a right turn and then continue going straight.,57,1.040029310929315,5.180376645093294,5.291010588545352,3.837138848189321
94,ds,Stop behind the vehicle in front of you.,94,1.541650606678805,2.455265598011436,2.5232473604994503,2.1733878550632304
94,s,stop at the intersection behind the car,94,1.9389018780241951,2.346258307038464,2.73518023372263,2.34011347292843
94,,slow down,94,2.0208047075254902,2.344660276329278,2.7865529511221667,2.3840059783256446
95,ds,Start moving forward when the vehicle in front of you starts to go forward.,95,8.975463143341818e-07,1.0711796066044992e-06,1.1758117996657069e-06,1.0481792402014624e-06
95,d,"once vehicle in front moves, continue straight",95,2.210166002026791,2.2099496083777312,3.682165997359265,2.7007605359212623
96,d,follow the white car ahead ,96,1.3851559510343023,5.224536012443109,5.638070353572349,4.082587439016587
97,d,"once vehicle in front moves, continue straight",95,2.210166002026791,2.2099496083777312,3.682165997359265,2.7007605359212623
97,d,start moving when the car in front starts moving,97,1.6888533080859554,3.2656579561306533,4.767017224164015,3.2405094961268746
97,ds,Start moving forward when the vehicle in front of you starts to go forward.,95,8.975463143341818e-07,1.0711796066044992e-06,1.1758117996657069e-06,1.0481792402014624e-06
97,d,follow the white car ahead ,96,1.3851559510343023,5.224536012443109,5.638070353572349,4.082587439016587
99,,"Switch to the left lane once it is clear to switch, and then go striaght.",99,2.123329921593383,4.344589562623033,5.464727371106445,3.977548951774287
99,d,"once there is no vehicles in the left lane, switch to the left lane. ",99,2.350914767477301,4.628417947081249,5.97970115387929,4.319677956145947
99,sd,merge onto the left lane when no vehicles are approaching from behind,99,2.158361267681993,4.633012076870435,6.000418631260404,4.263930658604277
99,s,Switch to the left lane and then keep going straight.,99,2.295236151645724,4.759127634888174,6.170302655860227,4.408222147464708
99,d,slide into the left lane when there are no cars in the way,99,2.3744378493988725,4.773119171529991,6.17855682088556,4.442037947271474
100,d,Wait until the car in front of you starts moving and make sure that the signal is green,100,6.268097798025408e-06,7.813127038900807e-06,9.00119092963462e-06,7.694138588853612e-06
100,s,Keep going straight and then switch to the right lane after the light.,100,6.268097798025408e-06,7.813127038900807e-06,9.00119092963462e-06,7.694138588853612e-06
101,d,follow the car ahead and go straight ,101,2.373709301345507,5.209092704997709,7.052083399907991,4.878295135417069
101,d,"Wait untill the signal turns green, let the car in front of you start moving, once you have started moving slide into the right lane while avoiding collision with the construction equipment on the side of the road",101,2.564740362129285,5.434541445447929,7.422853759681598,5.140711855752937
101,s,Switch to the right lane once you pass all objstructions on the right side of the road.,101,2.362171051015422,5.187891878326573,6.999293079090957,4.8497853361443175
101,s,Turn right and then continue going left.,101,2.2474242380498297,5.1095366700966025,6.908896591634639,4.7552858332603565
101,d,"once vehicle in front moves, continue straight",95,2.210166002026791,2.2099496083777312,3.682165997359265,2.7007605359212623
102,,turn right continue straight ,102,1.8502515359231688,5.657206606359161,7.195434002505007,4.900964048262446
102,ds,"Make sure there is no one person on the zebra crossing in front of you, and make that the signal is green, then turn right make sure there's no one on the second zebra crossing, continue turing right until you have entered the lane",102,1.619033493306361,5.369947716089437,6.657535486678472,4.548838898691423
102,d,"Keep going straight, but wait for the black van to merge on to the road.",102,1.7824567081559692,5.599020308590622,7.129276081841686,4.836917699529426
102,,Make a right turn and go straight.,102,1.7841662894418104,5.541767849949532,6.995340467631189,4.7737582023408445
102,,turn right,56,2.251230024150528,3.992143915668599,5.343438918285308,3.862270952701478
103,d,Slow down when the car from the left hand side starts to turn onto the road.,103,2.832268626757386,3.901942538606641,5.887242369902544,4.20715117842219
103,s,"Keep going straight, slow down for the black van to merge",103,2.798884408228015,3.936493272190437,5.862857892665956,4.199411857694803
103,d,slow down for incoming vehicle,103,2.5034742374234,3.577691988236482,5.438276679166,3.839814301608627
103,d,"Pass through the yellow light, wait for the black SUV to join the lane, once it joins the lane continue driving",103,2.77792481359146,3.531736274114873,5.219772256621669,3.8431444481093338
104,ds,"make sure that the signal light in front of you is green, when the car in front of you starts moving you can start moving, continue driving in the same lane",104,1.8502843957252424,5.696261426039332,6.693878395869217,4.746808072544597
105,s,slide into the left-most lane and coninue driving in that lane,105,2.651576297136533,3.2999813390694968,4.235891804660176,3.395816480288735
105,d,continue following the white car ahead,105,2.1082617598619806,2.701122274967423,3.2646028646377228,2.691328966489042
105,d,Keep a distance between the car in front of you.,105,1.89086771220783,2.7923731474635303,3.220937832694943,2.634726230788768
106,d,"continue driving in the leftmost lane, when the car in front of you begins to slowdown, you slowdown as well",106,0.7000994907552469,3.084368093958697,2.938467060213916,2.240978214975953
107,d,Slow down a little to allow the bus to merge,107,1.2122739395439326,4.567722499674884,4.880173765222825,3.553390068147214
107,,go straight,44,2.8623020140996327,4.850816414687017,6.467439442197707,4.726852623661452
107,,continue straight,107,1.2678885324943978,4.457305921514189,4.762884047116926,3.496026167041838
108,d,wait for the white car to pass when the road is clear turn right,108,1.5151123212785431,2.322543869844025,3.6121851996111016,2.48328046357789
108,,wait for incoming traffic then turn right,72,0.2360859611151811,0.2813694539712117,0.5212537683738158,0.3462363944867362
108,d,Make a right turn after the vehicle form the left side has passed.,108,1.5053578643161167,2.3089294021275832,3.5678312167112454,2.4607061610516485
